Game Name;Release Name;Package Name;Version Code;Last Updated;Size (MB);Downloads;Rating;Rating Count
BAM;BAM v2786+1.2 -VRP v76;com.iillusions.bamgame;2786;2025-05-04 12:21 UTC;829;62.04;0;0
Band Space;Band Space v21+0.1.4 -VRP v76;com.Smartmelon.BandSpace.Meta;21;2025-05-16 12:09 UTC;2547;70.90;0;0
BangSquash PRO;BangSquash PRO v12+2.2 -VRP;com.lebersoftware.bangsquashpro;12;2026-03-15 10:01 UTC;154;73.60;0;0
Banners & Bastions;Banners & Bastions v10001+1.0.0 -VRP;com.dropout.island;10001;2025-12-26 11:51 UTC;116;59.64;0;0
Barbaria;Barbaria v150+1.9.1.22059.150.OBERON.Quest.release -VRP;com.stalwart.barbaria;150;2026-03-01 11:54 UTC;1327;86.23;0;0
Barbershop Simulator;Barbershop Simulator v1+0.1 -VRP;com.MKaram.TheBarberVR;1;2026-03-15 10:01 UTC;468;78.32;0;0
Barbershop Simulator VR;Barbershop Simulator VR v20+0.20 -VRP;com.keycapgames.barbershopsimulatorvr;20;2026-01-11 12:35 UTC;981;85.55;0;0
BARTENDER VR SIMULATOR;BARTENDER VR SIMULATOR v1338+1.9.2.7 -VRP;com.VRFactory.VRBartender;1338;2026-01-08 20:22 UTC;1337;93.08;0;0
Basket VR;Basket VR v2+0.2 -VRP v76;com.realdragon.basketlittle;2;2025-05-04 12:23 UTC;79;55.53;0;0
Basketball;Basketball v166+2.66 -VRP;com.Artisoft.Basketball;166;2026-03-06 11:43 UTC;484;85.51;0;0
BasketBall VR Game;BasketBall VR Game v8+1.8 -VRP v76;com.VrGameStudio.BasketBallGame;8;2025-05-04 12:23 UTC;138;22.40;0;0
Batman- Arkham Shadow (Inc Lang Packs);Batman- Arkham Shadow (Inc Lang Packs) v350961+1.4.1-350961 -VRP;com.camouflaj.manta;350961;2025-10-15 21:08 UTC;29062;98.52;0;0
Battle Arena VR;Battle Arena VR v460+2.26.460 -VRP v76;com.DreamTeamMobile.BattleArenaVR;460;2025-05-04 12:23 UTC;611;21.61;0;0
Battle Bows;Battle Bows v41+1.13 -VRP;com.wimogames.BOW;41;2025-10-09 09:55 UTC;160;45.07;0;0
Battle of Nowhere;Battle of Nowhere v441+0.9.0b -VRP v76;com.GVL.ProjectCarFight;441;2025-07-25 12:54 UTC;539;17.73;0;0
Battle Talent;Battle Talent v89+4.4 -VRP;com.CyDream.BattleTalent;89;2026-02-27 10:40 UTC;1975;95.36;0;0
Battle Talent (MR-Fix);Battle Talent (MR-Fix) v89+4.4 -VRP;com.mrf.CyDream.BattleTalent;89;2026-02-27 10:40 UTC;1975;96.04;0;0
Battle- Mission of War Talent;Battle- Mission of War Talent v18+1.8 -VRP;com.lmstudio.game.vr.war.mission.talent;18;2025-12-29 21:58 UTC;1739;53.56;0;0
BattleBots;BattleBots v15+1.0 -VRP;com.mrf.cgartefacts.Battlebots;15;2025-12-08 15:28 UTC;260;28.64;0;0
BATTLECRAFTER VR;BATTLECRAFTER VR v623+1.623 -VRP;pro.vrfactory.militarymuseum;623;2026-03-03 19:55 UTC;4200;88.93;0;0
BattleGlide;BattleGlide v52+0.4.0 -VRP;com.GhostlyBirdGames.BattleGlide;52;2025-12-22 07:36 UTC;1387;91.59;0;0
BattleGroupVR;BattleGroupVR v30+30 -VRP v76;com.SpaceOwlGames.BattleGroupVR;30;2025-05-04 12:23 UTC;937;60.25;0;0
BattleOnTop;BattleOnTop v200007+0.4.3 -VRP v76;com.FunIT.BattleOnTop_release;200007;2025-05-04 12:23 UTC;989;56.30;0;0
BATTLESCAR- Punk Was Invented By Girls;BATTLESCAR- Punk Was Invented By Girls v1255+_1255_3142 -VRP v76;com.atlas.Battlescar.Quest;1255;2025-05-04 12:21 UTC;2048;18.71;0;0
Be Fit & Mindful;Be Fit & Mindful v37+1.37 -VRP;com.artisoft.ballsmasher;37;2025-10-18 19:46 UTC;360;59.26;0;0
Beach Defender TD;Beach Defender TD v19+14 -VRP v76;com.ZeroBrainLLC.BeachDefenderTD;19;2025-07-25 12:54 UTC;363;20.39;0;0
BEAT ARENA;BEAT ARENA v74+1.5.1 -VRP;jp.konami.bvr;74;2026-01-19 11:06 UTC;953;70.71;0;0
Beat Blaster;Beat Blaster v24+1.96 -VRP;com.IvanovichGames.BeatBlasterVR;24;2025-10-05 21:10 UTC;148;61.85;0;0
Beat Box VR;Beat Box VR v11+0.9 -VRP v76;com.Raforelabs.BeatBox;11;2025-05-19 20:57 UTC;164;75.20;0;0
Beat Hit;Beat Hit v200011+1.1.1 -VRP;com.Lokas.BeatHit;200011;2025-12-01 22:35 UTC;998;71.74;0;0
Beat Saber;Beat Saber v2182+1.42.2_13885 -VRP;com.beatgames.beatsaber;2182;2026-02-27 18:30 UTC;5123;99.01;0;0
Beat Saber (Mod Version);Beat Saber v1661+1.40.6_6407 -VRP;com.beatgames.beatsaber;1661;2025-10-04 20:45 UTC;4739;98.78;0;0
Beat Saber (Multi Install);Beat Saber (Multi Install) v2182+1.42.2_13885 -VRP;com.beatgames.beatpaber;2182;2026-02-27 18:30 UTC;5123;98.71;0;0
Beat Saber (Quest 1);Beat Saber (Quest 1) v1237+1.37.0_9064817954 -VRP v76;com.beatgames.beatsaber;1237;2024-06-20 11:29 UTC;3941;85.96;0;0
Beat Saber (Quest 1);Beat Saber (Quest 1) v1312+1.37.1_9895289101 -VRP v76;com.beatgames.beatsaber;1312;2024-07-19 21:12 UTC;3940;84.25;0;0
Beat Saber (Quest 1);Beat Saber (Quest 1) v1422+1.37.101_11230899468 -VRP v76;com.beatgames.beatsaber;1422;2024-11-20 20:32 UTC;3940;88.25;0;0
Beat Saber 1.28.0;Beat Saber v545+1.28.0 -VRP;com.beatgames.beatsaber;545;2025-09-28 21:17 UTC;3290;95.78;0;0
Beat Saber 1.35.0;Beat Saber v1130+1.35.0_8016709773 -VRP v76;com.beatgames.beatsaber;1130;2024-04-16 18:08 UTC;3663;91.48;0;0
Beat Saber 1.37.0;Beat Saber v1238+1.37.0_9064817954 -VRP v76;com.beatgames.beatsaber;1238;2025-02-06 20:30 UTC;3942;97.98;0;0
Beat The Bag;Beat The Bag v97+1.0 -VRP v76;com.duckvfe.beatthebagxr;97;2025-05-04 12:25 UTC;1547;53.21;0;0
BEATABLE;BEATABLE v17527+0.4.0.17527 -VRP;com.xrgames.beatable;17527;2025-12-08 15:28 UTC;681;83.15;0;0
Beatron 2000 (GO);Beatron 2000 (GO) v1012+1.1.2 -VRP v76;com.luminaryapps.beatron;1012;2025-05-04 12:25 UTC;239;03.35;0;0
BeatsPunch;BeatsPunch v11+0.5.4 -VRP v76;com.Vendarisdev.BeatsPunch.fit;11;2025-05-04 12:25 UTC;943;36.63;0;0
Beauty Salon Simulator VR;Beauty Salon Simulator VR v11+0.11 -VRP v76;com.keycapgames.beautysalon;11;2025-05-04 12:25 UTC;331;70.83;0;0
BeefRaiderXR;BeefRaiderXR v41+1.0.0 -VRP v76;com.drbeef.beefraiderxr;41;2025-05-04 12:25 UTC;218;52.30;0;0
Beers and Boomerangs;Beers and Boomerangs v63+1.2.0 -VRP v76;Com.WittyPlatypus.BeersAndBoomerangs;63;2025-05-04 12:25 UTC;615;28.76;0;0
Behind The Frame- The Finest Scenery VR;Behind The Frame- The Finest Scenery VR v26+1.0.13 -VRP v76;com.AkuparaGames.btfvr;26;2025-05-04 12:25 UTC;1683;38.19;0;0
Besiege VR;Besiege VR v200244+1.0.7 -VRP;com.rrrgames.besiegevr;200244;2025-10-28 18:01 UTC;2620;79.61;0;0
Beyond Blue After the Storm;Beyond Blue After the Storm v4249+1.0.680 -VRP v76;com.eline.bbvr;4249;2025-05-04 12:25 UTC;1550;73.64;0;0
Beyond the PEAK;Beyond the PEAK v12+0.92 -VRP;com.cs.beyondpeak;12;2025-11-21 16:54 UTC;301;38.04;0;0
Big Bat VR;Big Bat VR v13+1.0.3.6 -VRP v76;com.AVRspot.BigBatVR;13;2025-05-04 12:25 UTC;310;34.92;0;0
Big Breezy Boat;Big Breezy Boat v214+1.0.202 -VRP v76;com.marineverse.morequest;214;2025-05-04 12:25 UTC;364;17.15;0;0
Big Cat Rescue;Big Cat Rescue v1+1.0.180 -VRP;com.xennialdigital.bigcatrescue;1;2026-03-15 10:01 UTC;311;63.37;0;0
Big Fight;Big Fight v2+1.1 -VRP v76;com.RealityGamesOnline.BigFightVR;2;2025-05-04 12:25 UTC;242;44.77;0;0
Big Monkey;Big Monkey v10+0.7.02 -VRP;com.AtomicTower.BigMonkey;10;2025-12-31 13:55 UTC;357;70.64;0;0
BIG SHOTS;BIG SHOTS v300+1.8.14b32 -VRP v76;com.AlterEyes.BigShots;300;2025-05-04 12:21 UTC;1351;65.46;0;0
Billionaires Show;Billionaires Show v27+1.27 -VRP v76;com.spontan.billionaireshow;27;2025-05-04 12:25 UTC;514;34.58;0;0
Biolum;Biolum v4+1.0.1.367 -VRP v76;com.Small.Biolum;4;2025-05-04 12:25 UTC;1288;58.73;0;0
Bionic Hunter - The Ancient Sword;Bionic Hunter - The Ancient Sword v34+4.5 -VRP v76;com.AnomosStudios.BionicHunterTheAncientSword;34;2025-05-04 12:25 UTC;1791;50.70;0;0
Bjork Vulnicura VR - Remastered;Bjork Vulnicura VR - Remastered v93+1.0 -VRP;com.PulseJetStudios.BjorkVulnicura;93;2026-02-19 12:50 UTC;2649;74.44;0;0
Black Hole Pool;Black Hole Pool v5002001+5.2.1 -VRP v76;com.el.blackholepooldemo;5002001;2025-05-04 19:43 UTC;606;83.34;0;0
Black Hole Pool Lite;Black Hole Pool Lite v6+1.0 -VRP v76;io.pxlworks.blackholepoolliteq;6;2025-05-04 19:43 UTC;1129;69.23;0;0
BlackForge- A Smithing Adventure;BlackForge- A Smithing Adventure v862+1.1.43 -VRP;com.ManaBrigade.BlackForge;862;2026-01-21 10:41 UTC;1086;74.82;0;0
BlackGate;BlackGate v64+1.6.4 -VRP;com.FunTrain.Blackgate;64;2025-11-12 21:11 UTC;1286;35.45;0;0
Blacktop Hoops;Blacktop Hoops v1191+1.191 -VRP v76;com.VinciGamesInc.BlacktopHoops_Beta;1191;2025-07-29 19:08 UTC;3916;72.42;0;0
Blade & Sorcery- Nomad;Blade & Sorcery- Nomad v260312004+1.2.1 -VRP;com.Warpfrog.BladeAndSorcery;260312004;2026-03-16 21:15 UTC;6021;97.57;0;0
Blade & Sorcery- Nomad (SCRIPTING);Blade & Sorcery- Nomad (SCRIPTING) v449+0.12.3 -VRP;com.Warpfrog.BladeAndSorcery;449;2024-07-01 19:40 UTC;2371;93.53;0;0
Blade & Sorcery- Nomad (U11 w. Mods);Blade & Sorcery- Nomad (U11 w. Mods) v103+0.11.2 -VRP;com.Warpfrog.BladeAndSorcery;103;2024-06-12 12:53 UTC;2441;95.89;0;0
Blair Witch- Oculus Quest Edition;Blair Witch- Oculus Quest Edition v49+1.46 -VRP v76;pl.bloober.blairwitch;49;2025-05-04 12:26 UTC;3875;84.48;0;0
Blast Beat;Blast Beat v22+1.0.1 -VRP v76;jp.co.gzeal.BlastBeat;22;2025-05-04 12:26 UTC;783;37.01;0;0
BlazeRush- Star Track;BlazeRush- Star Track v349+1.0.349 -VRP;ru.targem.blazerush;349;2026-01-05 21:36 UTC;1014;68.51;0;0
Blind Simulator;Blind Simulator v5+1.0.2 -VRP v76;com.PathFinder.BlindSimulator;5;2025-07-26 16:45 UTC;448;62.65;0;0
BLINNK and the Vacuum of Space;BLINNK and the Vacuum of Space v13003+1.3.3 -VRP v76;com.changingday.vacuumofspace;13003;2025-08-04 15:20 UTC;682;48.99;0;0
Block Buster;Block Buster v509+2.6.509 -VRP v76;HappyKamperPictures.Blockbuster;509;2025-05-04 12:26 UTC;947;26.28;0;0
Block Hunter;Block Hunter v29+1.01 -VRP v76;com.FeiyuGames.VRBlockHunter;29;2025-05-04 12:26 UTC;356;21.00;0;0
Blockami VR;Blockami VR v1+0.1 -VRP v76;com.aardVRk.blockami;1;2025-06-22 09:06 UTC;161;00.15;0;0
Blockies VR;Blockies VR v13+0.0.13 -VRP v76;com.DragonGateStudio.BlockiesVR;13;2025-05-04 12:27 UTC;875;13.20;0;0
BlockStar VR;BlockStar VR v241+1.7.161 -VRP v76;com.ImmersiveDivision.BlockStarVR;241;2025-05-04 12:26 UTC;3972;26.82;0;0
BlockVerse;BlockVerse v901+0.9.0 -VRP v76;com.RunningPixel.blockverseXR;901;2025-05-04 12:26 UTC;151;44.39;0;0
Blockworks;Blockworks v23101+0.23.1 -VRP v76;com.ElasticSea.Blockworks;23101;2025-05-04 12:27 UTC;189;44.31;0;0
Blockworks (MR-Fix);Blockworks (MR-Fix) v23101+0.23.1 -VRP v76;com.mrf.ElasticSea.Blockworks;23101;2025-05-04 12:27 UTC;189;53.14;0;0
Blokshot VR;Blokshot VR v11+1.02 -VRP v76;com.player1games.blokshotvr;11;2025-05-04 12:27 UTC;327;17.31;0;0
Blokz;Blokz v32+0.1.32 -VRP v76;com.Rezzil.Blokz;32;2025-05-04 12:27 UTC;329;04.56;0;0
BLUD;BLUD v21+1.2.1 -VRP v76;No.Ragrets.Blood;21;2025-08-02 08:21 UTC;0;07.00;0;0
BLUD (MR-Fix);BLUD (MR-Fix) v21+1.2.1 -VRP v76;No.mrf.Ragrets.Blood;21;2025-08-02 08:21 UTC;381;48.57;0;0
Blueplanet VR Explore;Blueplanet VR Explore v2 v124+117 -VRP v76;com.blueplanetvr.blueplanetvr_explore_alpha;124;2025-05-04 12:27 UTC;30726;80.56;0;0
BMX;BMX v58+0.485 -VRP;com.EnverStudios.BMX;58;2025-12-06 18:34 UTC;412;76.07;0;0
Bobble Wobble;Bobble Wobble v2+1.1 -VRP v76;com.MoonShineGames.BobbleWobble;2;2025-05-04 12:27 UTC;480;10.27;0;0
Bocce Time!;Bocce Time! v90+1.3.1 -VRP v76;com.DeepDiveInteractive.BocceTime;90;2025-05-04 12:27 UTC;310;43.06;0;0
Body of Mine;Body of Mine v8+1.0 -VRP v76;com.kostplusagilelens.bom;8;2025-05-04 12:27 UTC;861;41.00;0;0
Bodycam Unrecord Shooter;Bodycam Unrecord Shooter v3+0.3 -VRP;com.MagicProStudio.BodycamUnrecordShooter;3;2026-01-08 20:22 UTC;226;94.94;0;0
BODYGUARD 2;BODYGUARD 2 v1+1.5 -VRP v76;com.studio3DD.bodyguard2;1;2025-05-04 12:21 UTC;182;60.29;0;0
BodyWorks Precision Anatomy;BodyWorks Precision Anatomy v60475+60475 -VRP v76;com.PrecisionOS.PrecisionAnatomy;60475;2025-05-04 12:27 UTC;1643;75.88;0;0
Bogo;Bogo v45781+1.0 -VRP v76;com.oculus.MontereyNUX;45781;2025-05-04 12:27 UTC;391;50.44;0;0
Bombaroom;Bombaroom v6+1.6 -VRP v76;com.inscept.bombaroom;6;2025-05-05 10:55 UTC;0;02.85;0;0
Bombaroom (MR-Fix);Bombaroom (MR-Fix) v6+1.6 -VRP v76;com.mrf.inscept.bombaroom;6;2025-05-05 10:55 UTC;106;48.12;0;0
BONELAB;BONELAB v2974+1.2974.57485 -VRP;com.StressLevelZero.BONELAB;2974;2026-03-07 19:18 UTC;6844;98.94;0;0
BONELAB;BONELAB v2974+1.2974.57485 -VRP R2;com.StressLevelZero.BONELAB;2974;2026-03-07 19:24 UTC;6844;98.94;0;0
BONELAB (Q1);BONELAB v2068+1.2068.34555 -VRP;com.StressLevelZero.BONELAB;2068;2024-07-15 18:50 UTC;7040;89.39;0;0
Bonfire;Bonfire v542+1.0.542 -VRP;com.baobab.bonfire;542;2026-03-15 10:01 UTC;421;66.22;0;0
Boom Karts;Boom Karts v2660+1.56.1.260119 -VRP;com.fingersoft.boomkarts;2660;2026-01-21 23:10 UTC;938;60.90;0;0
BoomBox;BoomBox v320+3.2.0 -VRP v76;com.cyberspline.boombox;320;2025-05-04 12:27 UTC;450;09.81;0;0
Border Bots VR;Border Bots VR v23013+1.02.23013 -VRP v76;com.team17.borderbotsvr;23013;2025-05-04 12:27 UTC;1002;42.75;0;0
Border Patrol- Checkpoint Control;Border Patrol- Checkpoint Control v2+1.1 -VRP;com.egs.border.patrol.checkpoint.control.vr;2;2026-01-30 12:15 UTC;255;82.01;0;0
Boss Market;Boss Market v2+2 -VRP v76;com.EstiSoft.BossMarket;2;2025-06-18 20:40 UTC;119;01.83;0;0
Boule Petanque;Boule Petanque v1140+2.2.5 -VRP;com.KaiKramhoeft.Boulepetanque;1140;2026-03-08 13:04 UTC;683;90.11;0;0
Bounce Arcade;Bounce Arcade v35900902+1.2.final -VRP v76;com.velanstudios.bounce;35900902;2025-05-04 12:28 UTC;663;54.05;0;0
Bounce Shot;Bounce Shot v126+1.0.3 -VRP v76;com.forfunlabs.bounchshot;126;2025-05-04 19:43 UTC;442;23.13;0;0
BOW MAN;BOW MAN v224+1.4.0 -VRP v76;com.dmm.bowman;224;2025-05-04 12:22 UTC;97;08.41;0;0
Bowling;Bowling v24+12 -VRP v76;com.vlura.bowling;24;2025-05-28 11:13 UTC;172;62.00;0;0
Bowling Alley;Bowling Alley v23+3.7 -VRP;com.unity.BowlingAlley;23;2025-09-03 20:42 UTC;890;77.67;0;0
BOX to the BEAT VR;BOX to the BEAT VR v63+63.0 -VRP v76;com.KhosoufStudio.BoxToTheBeat;63;2025-05-04 12:22 UTC;2766;60.40;0;0
Boxed;Boxed v4+0.4 -VRP v76;com.GlobeOtter.Blocked;4;2025-05-04 12:28 UTC;58;02.51;0;0
Boxing Machine VR;Boxing Machine VR v3+0.3 -VRP;com.VnowGames.BoxingMachineVR;3;2025-10-25 11:18 UTC;698;61.89;0;0
Boxing Trainer;Boxing Trainer v47+47 -VRP v76;com.techmasterz.boxingtrainer;47;2025-05-20 13:41 UTC;177;69.04;0;0
Boxtrix;Boxtrix v5+1.0 -VRP v76;com.KampaiRaptor.Boxtrix;5;2025-05-04 12:28 UTC;116;13.58;0;0
Brain Candy;Brain Candy v42+0.1.42 -VRP;com.lightclinic.braincandy;42;2026-02-15 14:06 UTC;104;77.33;0;0
Brazen Blaze;Brazen Blaze v61+2.10.0 -VRP;com.mydearest.brazenblaze;61;2025-12-22 07:36 UTC;5083;55.88;0;0
Breachers;Breachers v5118+35.2.43 -VRP;com.TriangleFactory.Breachers;5118;2026-03-12 23:15 UTC;6191;94.64;0;0
Breakout VR;Breakout VR v3+1.0 -VRP v76;com.nerdvisiongames.breakoutvr;3;2025-05-04 12:28 UTC;119;11.87;0;0
Breathedge- Cosmic Cluck;Breathedge- Cosmic Cluck v37+1.0.7 -VRP v76;com.HypetrainDigitalLtd.Breathedge;37;2025-05-04 12:28 UTC;1240;60.02;0;0
Brick Attack;Brick Attack v16+0.1.6 -VRP v76;com.PicoPlanetDev.Breakout;16;2025-05-04 12:28 UTC;51;04.11;0;0
Brick Breaker Rebeloid;Brick Breaker Rebeloid v5+1.4 -VRP v76;BerenStudio.Rebeloid;5;2025-05-04 12:28 UTC;1299;22.59;0;0
Brick Buster Reimagined;Brick Buster Reimagined v35+1.0.1 -VRP v76;com.studiohaimi.pong;35;2025-05-04 12:28 UTC;307;36.40;0;0
Brick Smash VR;Brick Smash VR v129+1.0.9 -VRP;ws.wewe.brickout;129;2025-12-05 16:34 UTC;603;54.13;0;0
BricksVR;BricksVR v40+0.2.42 -VRP v76;com.BricksVR.BricksVRRebuilt;40;2025-05-04 19:43 UTC;57;45.64;0;0
Bridge Constructor Studio;Bridge Constructor Studio v100333+1.0 -VRP v76;com.clockstone.bridgeconstructorxr;100333;2025-05-04 12:28 UTC;212;69.87;0;0
Bridge Engineer;Bridge Engineer v16+1.0.0.0 -VRP v76;com.ProjectArtiliris.BridgeEngineer;16;2025-05-04 12:28 UTC;619;50.17;0;0
Bridge the Gap!;Bridge the Gap! v468+2.02 -VRP;com.rrrgames.monkiesvr;468;2025-12-01 22:36 UTC;764;41.31;0;0
Brisk Square;Brisk Square v34+0.870 -VRP v76;com.outerlynx.brisksquare.game;34;2025-05-04 12:28 UTC;1087;25.26;0;0
Brite Light;Brite Light v3+3 -VRP v76;com.JohnRayGames.BriteLight;3;2025-05-04 12:28 UTC;86;16.17;0;0
Broken Edge;Broken Edge v1122+2.1.0 -VRP;com.trebuchet.BrokenEdge;1122;2025-12-03 09:37 UTC;1418;78.01;0;0
Broken Spectre;Broken Spectre v207+2.0.0.7 -VRP;ca.StitchMedia.Broken_Spectre;207;2026-01-15 21:37 UTC;2078;51.12;0;0
Brushwork Studio;Brushwork Studio v148+.11 -VRP v76;com.SunsetDivision.BrushworkStudio;148;2025-05-04 12:28 UTC;513;54.39;0;0
Bubbbles;Bubbbles v33+1.1.0 -VRP;com.BenOldingGames.Bubbbles;33;2025-09-18 17:06 UTC;158;22.63;0;0
Bubble Boogie;Bubble Boogie v200016+0.5 -VRP v76;com.VStars.BubbleBoogie;200016;2025-05-04 12:28 UTC;704;06.54;0;0
Bubbles!;Bubbles! v4+0.1.1 -VRP;com.Thaumaworks.Bubbles;4;2026-01-17 12:53 UTC;107;36.44;0;0
Budget Cuts Ultimate;Budget Cuts Ultimate v3375+3386 -VRP v76;com.NeatCorporation.BudgetCutsUltimate;3375;2025-05-04 12:28 UTC;4952;79.80;0;0
Build & Survive;Build & Survive v3+3 -VRP v76;com.EstiSoft.BuildSurvive;3;2025-05-04 12:28 UTC;61;24.38;0;0
Build and Break AR;Build and Break AR v53+1.1.53 -VRP;com.unity.buildandbreakar;53;2025-09-21 19:21 UTC;192;23.32;0;0
Build and Drive Racing;Build and Drive Racing v174+0.1.134 -VRP v76;hu.phonesoftware.badr;174;2025-05-04 12:28 UTC;69;37.58;0;0
Build Brawlers;Build Brawlers v248+1.4.1.248 -VRP;com.UNIVRS.Biela;248;2026-01-30 11:26 UTC;628;38.84;0;0
Builder Simulator VR;Builder Simulator VR v1+1.0 -VRP v76;com.EpicVR.BuilderSimulator;1;2025-07-25 12:54 UTC;2275;51.20;0;0
Bull Dozer Safety and Operation;Bull Dozer Safety and Operation v15+2.2 -VRP;com.Holopundits.BullDozerSafetyandOperation;15;2025-10-03 08:56 UTC;217;35.56;0;0
Bull hit;Bull hit v181+0.1.81 -VRP;com.odderslab.bullseye;181;2025-07-29 08:31 UTC;216;03.96;0;0
Bullet Master Run;Bullet Master Run v46+1.2.8 -VRP;at.amapps.masterrunshoot;46;2025-12-17 21:37 UTC;162;42.60;0;0
Bullet Roulette;Bullet Roulette v21+1.06 -VRP v76;com.fibrum.bulletroulette;21;2025-05-04 12:29 UTC;234;69.46;0;0
Bullet Roulette- Peaceful Edition;Bullet Roulette- Peaceful Edition v21+1.06 -VRP;com.fibrum.bulletroulettepeaceful;21;2025-09-09 17:48 UTC;234;35.37;0;0
Bullet Time;Bullet Time v103+1.03 -VRP v76;com.Eyemobi.BulletTime;103;2025-05-04 12:29 UTC;138;49.03;0;0
Bullet Trail;Bullet Trail v16+1.1 -VRP v76;com.ZeroLevel.BulletTrail;16;2025-05-04 12:29 UTC;299;74.06;0;0
Bulletstorm VR;Bulletstorm VR v230+1.4.1 -VRP;com.PeopleCanFly.Thunder;230;2025-11-12 10:40 UTC;9761;82.16;0;0
Burn Circles;Burn Circles v26+1.2.1 -VRP v76;com.ReticulumStudio.BurnCircles;26;2025-05-04 12:29 UTC;295;10.50;0;0
Bus Driving Game - Bus Simulator;Bus Driving Game - Bus Simulator v9+0.0.007 -VRP v76;com.at.city.bus.driver.simulation;9;2025-05-04 12:29 UTC;212;67.74;0;0
Bus Parking VR  Simulation;Bus Parking VR  Simulation v4+1.0.3 -VRP v76;com.rebel.bus.parking.vr;4;2025-08-19 09:21 UTC;416;63.33;0;0
Buster Bots;Buster Bots v1759+0.6.0 -VRP v76;com.TheoryStudios.BopNBots;1759;2025-05-04 12:29 UTC;230;05.55;0;0
By Grit Alone;By Grit Alone v84+1.4.11 -VRP;com.CrooksPeak.ByGritAlone;84;2025-10-26 22:35 UTC;1302;50.67;0;0
C-Smash VRS;C-Smash VRS v102000008+1.2.0.7 -VRP;com.wolfandwood.csmashvs;102000008;2025-12-06 11:49 UTC;1278;52.45;0;0
Cactus Cowboy - Emilios Adventure;Cactus Cowboy - Emilios Adventure v10+1.2 -VRP v76;com.CactusVRStudios.CactusAR_Quest;10;2025-05-07 10:01 UTC;134;32.22;0;0
Cake Mouse;Cake Mouse v6+0.24 -VRP;com.StudioHORANG.CakeMouseQuest;6;2026-03-13 22:00 UTC;57;72.99;0;0
Call of the Sea VR;Call of the Sea VR v155+2.1.2.0 -VRP v76;com.OOTB.COTSVR_RF;155;2025-05-06 22:12 UTC;4260;66.57;0;0
Call the Wizards;Call the Wizards v113+2.0.113 -VRP v76;com.ThaumGames.CallTheWizards;113;2025-05-06 22:12 UTC;212;05.52;0;0
CalmNight VR;CalmNight VR v4+1.0 -VRP v76;com.KABUKVR.CalmNightVR;4;2025-07-25 12:54 UTC;3474;13.54;0;0
Campfire;Campfire v142+0.10.11 -VRP v76;com.campfire3d.campfirequest;142;2025-05-07 10:06 UTC;226;18.87;0;0
Camping;Camping v5+1.4 -VRP v76;Minisea.Camping;5;2025-05-06 22:12 UTC;398;39.03;0;0
Can I Pet That Dog;Can I Pet That Dog v1306+1.3.06 -VRP v76;com.SteamingPileOfGames.CanIPetThatDog;1306;2025-05-06 22:12 UTC;647;30.43;0;0
Can You Do It;Can You Do It v164+1.61 -VRP;com.tgs.vr.canyoudoit;164;2026-03-07 19:06 UTC;160;87.52;0;0
CAN YOU HOLD IT;CAN YOU HOLD IT v35+1.16 -VRP;com.XRCOO.CanYouHoldIt;35;2026-02-15 14:07 UTC;760;81.97;0;0
Candy Puzzle;Candy Puzzle v3+1.01 -VRP v76;com.tgs.vr.candy;3;2025-05-07 10:06 UTC;71;25.71;0;0
Captain Cat;Captain Cat v22+0.1.1 -VRP;com.AcornDenStudio.Cat_Island;22;2026-02-16 10:38 UTC;220;82.77;0;0
Captain ToonHead;Captain ToonHead vs The Punks from Outer Space v36+1.6.18 -VRP v76;com.TeravisionGames.NeonFuryVR;36;2025-05-07 13:33 UTC;2423;56.52;0;0
Capy Oasis;Capy Oasis v11+0.1.1 -VRP v76;com.Capy.Capy;11;2025-05-06 22:12 UTC;277;31.15;0;0
Car Detailing Simulator;Car Detailing Simulator v575+1.1.0 -VRP v76;com.GameFormatic.CarDetailingSimulatorVR;575;2025-05-07 10:06 UTC;577;65.12;0;0
Car Mechanic Simulator;Car Mechanic Simulator v200844+1.6.5 -VRP v76;com.GameFormatic.CMSVRQuest;200844;2025-07-03 11:11 UTC;1738;91.56;0;0
Car Parking Simulator;Car Parking Simulator v245+1.9.4 -VRP v76;com.sloppy.carparkingsimulator;245;2025-05-06 22:12 UTC;391;87.90;0;0
Car Racing Games;Car Racing Games v3+1.0.3 -VRP v76;com.futlix.car.racing.game.car.game;3;2025-05-06 22:13 UTC;294;60.21;0;0
Carly and the Reaperman;Carly and the Reaperman v1221124755+1.22.124755 -VRP v76;com.resolutiongames.catr.ovr.quest;1221124755;2025-05-07 10:06 UTC;391;56.33;0;0
Carnival Adventure VR;Carnival Adventure VR v14+1.4 -VRP v76;com.JsrGames.CarnivalAdventureVR;14;2025-05-06 22:13 UTC;262;49.64;0;0
Carpenter Simulator VR;Carpenter Simulator VR v2+0.2 -VRP;com.SeiVR.CarpentersimulatorVR;2;2026-01-28 10:29 UTC;187;69.80;0;0
Carrier Aircraft;Carrier Aircraft v25+0.9.3 -VRP v76;com.fengu.CarrierAircraft;25;2025-05-06 22:13 UTC;700;23.47;0;0
Carrolls Riddles;Carrolls Riddles v439+1.51 -VRP v76;com.sciencevr.carroll.quest;439;2025-05-06 22:13 UTC;356;04.83;0;0
